id,name,description
99745fd908c12873a64ae3a680448d9aea2ab318843f3a28b2a0ff8fdcbbb8a7,ergopad Stake Key,"{""originalAmountStaked"": 2541.32, ""stakeTime"": ""2022-03-01 19:10:22.065371""}"
78386ddae8589468165695885c9c15ca646f85443e4487afe6d317670616d09e,ergopad Stake Key,"{""originalAmountStaked"": 799.88, ""stakeTime"": ""2022-03-01 18:43:42.592842""}"
756baef369c5eb6e4f84a0b3840cfa34367fc8a9eb07463b697fad7c4d328af6,ergopad Stake Key,"{""originalAmountStaked"": 2924.98, ""stakeTime"": ""2022-03-01 18:23:03.483077""}"
23f1c279999b10b184341c00de3d1d57c7682411374d2e79caad3bdb3134e76b,ergopad Stake Key,"{""originalAmountStaked"": 634.44, ""stakeTime"": ""2022-03-01 18:18:11.230464""}"
e56aac052443ad9006a67ccdc9c1abc075aebc07e5eea4cada77291eacbcd096,ergopad Stake Key,"{""originalAmountStaked"": 50.49, ""stakeTime"": ""2022-03-01 18:20:39.400877""}"
85e8e7bee63ed8415be9acea4c3d2ddffe33944c42ccb623a948856ab3eecd6e,ergopad Stake Key,"{""originalAmountStaked"": 216666.66, ""stakeTime"": ""2022-03-01 18:14:15.823584""}"
57a075a0852bce17d2bdc6e75a0b725c7d04832370666c2d92dba67798b9b3f4,ergopad Stake Key,"{""originalAmountStaked"": 287.15, ""stakeTime"": ""2022-03-01 18:15:03.786211""}"
807df49d834986cec32f81b53d86a657b51065510212cb82c1a1f343ba1af640,ergopad Stake Key,"{""originalAmountStaked"": 2094.33, ""stakeTime"": ""2022-03-01 18:07:15.314506""}"
a238580264971ba5571d9001d5c01a30dd3eb2663d5194fdcd05f8fdf6966d44,ergopad Stake Key,"{""originalAmountStaked"": 32.5, ""stakeTime"": ""2022-03-01 17:58:27.344137""}"
405a43f61380343c553a8599dac0d6926ec2f9bcf32a9d17a5406fb0aebf0a8e,ergopad Stake Key,"{""originalAmountStaked"": 46.39, ""stakeTime"": ""2022-03-01 17:52:27.601857""}"
d547395c05dde733b75b6a35517a958915555a199d0b652931e844ade0068635,ergopad Stake Key,"{""originalAmountStaked"": 1000000.0, ""stakeTime"": ""2022-03-01 17:48:02.340470""}"
7c0d1d22e0f366a048519357281bd13bbe8e7320665bc1b45cb0adcfe64f2bd3,ergopad Stake Key,"{""originalAmountStaked"": 1000000.0, ""stakeTime"": ""2022-03-01 17:40:58.156367""}"
fa2377739d5730ce0c2ca55b509fb88c2757c58493a5070bf08df9f9713c510b,ergopad Stake Key,"{""originalAmountStaked"": 1109.24, ""stakeTime"": ""2022-03-01 17:27:59.612411""}"
eb1497b2826ad71717d4c25f926a5fca65bcb3e2bf78f393377ad4ef3ae12302,ergopad Stake Key,"{""originalAmountStaked"": 200.0, ""stakeTime"": ""2022-03-01 17:23:11.198423""}"
85e7ff78aa17668f78cbf9e2f3e9ace23def27ffdbf10a11e78ba3476cced5d0,ergopad Stake Key,"{""originalAmountStaked"": 507.95, ""stakeTime"": ""2022-03-01 17:22:20.847582""}"
e3aa6515c45325600cfc336b27ccb19e5570220699175fff5883cc03e21d7dc8,ergopad Stake Key,"{""originalAmountStaked"": 2376.81, ""stakeTime"": ""2022-03-01 17:05:43.088491""}"
ce448cab18bdd44c32f18fd6e8faf415396e067313d9c5b915f38e228ef32490,ergopad Stake Key,"{""originalAmountStaked"": 3418.4, ""stakeTime"": ""2022-03-01 16:46:52.271903""}"
f740b18d490f3fd6959ed2b035f31182b67852e4867024d302be525b5f1750cf,ergopad Stake Key,"{""originalAmountStaked"": 149.0, ""stakeTime"": ""2022-03-01 16:48:43.433002""}"
9e8674987b9c4897f328e4528a2d021359eae3f941e3c3e64a20ed7259fd9ad6,ergopad Stake Key,"{""originalAmountStaked"": 32210.99, ""stakeTime"": ""2022-03-01 16:29:15.883137""}"
377516923a7a438c989334ee88353fbc87a8524ff955362136f6309b82edc7f1,ergopad Stake Key,"{""originalAmountStaked"": 32.76, ""stakeTime"": ""2022-03-01 16:21:27.853386""}"
85a80996eea7aecdf3b5e55b653f976b0e568871127e27c055e2eb31a48fe10e,ergopad Stake Key,"{""originalAmountStaked"": 499.84, ""stakeTime"": ""2022-03-01 15:56:21.448640""}"
3579d6d28c978eb3a12cf1de881fbf29fa5dad08dc050300f2e9ab49f799bd31,ergopad Stake Key,"{""originalAmountStaked"": 40.41, ""stakeTime"": ""2022-03-01 15:36:18.350500""}"
1e5a144825629ed9d82ef7695e3c261d90ffd7a694d420c0337c71d349554a52,ergopad Stake Key,"{""originalAmountStaked"": 1136.54, ""stakeTime"": ""2022-03-01 15:21:06.764244""}"
17fc16ddfb6856c541c841d351988cab61315e02140adac9aba84da12a5ec26e,ergopad Stake Key,"{""originalAmountStaked"": 1005.51, ""stakeTime"": ""2022-03-01 15:19:41.926916""}"
58a4790e58e46538bbf5bc554536edc0f17d926285cd6f455d38c165490346e1,ergopad Stake Key,"{""originalAmountStaked"": 7400.0, ""stakeTime"": ""2022-03-01 15:15:40.000530""}"
1179e950a1e8fed22cbff23e908f5e9a61775f47ec79e42a727138fa1807c658,ergopad Stake Key,"{""originalAmountStaked"": 15671.0, ""stakeTime"": ""2022-03-01 15:03:25.797765""}"
8a8fea7da3b0a767ef0c2ae0452be2fa00f01ebcc1f96cd15fff47e116603243,ergopad Stake Key,"{""originalAmountStaked"": 211.99, ""stakeTime"": ""2022-03-01 14:52:44.325365""}"
eeb18f1cc13e2d8a6675df11acb1f976f25562467c9b8ad6ae8b8f21f583cf02,ergopad Stake Key,"{""originalAmountStaked"": 8333.32, ""stakeTime"": ""2022-03-01 14:23:22.379830""}"
d0d42843cff4562a99d28d85d802bcbe538b99035a88efb0338e171a4742c0fb,ergopad Stake Key,"{""originalAmountStaked"": 400.0, ""stakeTime"": ""2022-03-01 14:01:16.795750""}"
ddfc038bbad564610bf7272a532046b837440cf9351e675bdbf635d9f89d2e51,ergopad Stake Key,"{""originalAmountStaked"": 549.72, ""stakeTime"": ""2022-03-01 14:08:23.608580""}"
1d4ea12f89c554fcc2e4ebe2585b579b453676ca9079446239e2e5c9f665d359,ergopad Stake Key,"{""originalAmountStaked"": 32.62, ""stakeTime"": ""2022-03-01 13:24:07.276210""}"
861c51239c7905dd796ea8d98a254111a5a047e445e7c0ed890932281da67ea8,ergopad Stake Key,"{""originalAmountStaked"": 1959.47, ""stakeTime"": ""2022-03-01 13:11:36.012459""}"
d557d9e89392ad87a3b28e1bb5e79932a3bc3a4d4f1ce01ab3cd65b6c2ce98e3,ergopad Stake Key,"{""originalAmountStaked"": 33666.64, ""stakeTime"": ""2022-03-01 13:15:29.116608""}"
f6ba7540be30c3f08fbb7506206b6a5c3496b0c9015a13c80c2fde7b5df821f5,ergopad Stake Key,"{""originalAmountStaked"": 5082.97, ""stakeTime"": ""2022-03-01 12:46:44.802351""}"
1a4991af7ee151c571ce2412d7d5c61a5d8e677d9421e58a940320f1749b5a65,ergopad Stake Key,"{""originalAmountStaked"": 1000.0, ""stakeTime"": ""2022-03-01 12:51:18.705874""}"
6d5caf64b2c2d9b201560db6837eeb1ca22906eb7c2df307f075ac0adbe91bf3,ergopad Stake Key,"{""originalAmountStaked"": 33643.96, ""stakeTime"": ""2022-03-01 12:49:26.436462""}"
4a6a5a251413cf409e12da699f6249795f0f57a4118ad9e276cb04eb633e0227,ergopad Stake Key,"{""originalAmountStaked"": 152.9, ""stakeTime"": ""2022-03-01 12:31:50.987663""}"
d11de3bd901891f17cfa445377208b99cb4a5d429d67ea6956671e7ecc4e6034,ergopad Stake Key,"{""originalAmountStaked"": 100.0, ""stakeTime"": ""2022-03-01 12:31:02.001590""}"
6c0c3c08f4a55e8319ae48e8f38827aaf67b383b0b075298560484f0273f6ce8,ergopad Stake Key,"{""originalAmountStaked"": 3294.27, ""stakeTime"": ""2022-03-01 12:22:13.547534""}"
c07c18e41877afca8e63a9b02292d23706b677977f8e2c1bf6db873074e09f4a,ergopad Stake Key,"{""originalAmountStaked"": 16.5, ""stakeTime"": ""2022-03-01 12:12:05.833886""}"
087cb2cd566836e3706656825743688f419a3dab27e9a51330d5572a3ea391a3,ergopad Stake Key,"{""originalAmountStaked"": 10348.87, ""stakeTime"": ""2022-03-01 11:45:05.641843""}"
089f5d86509f70773659fcfdb210707465e7c16653c694532280d4e330272010,ergopad Stake Key,"{""originalAmountStaked"": 1114.0, ""stakeTime"": ""2022-03-01 11:35:30.225602""}"
8f1224baab26ca52874b8d4c65818c353ef811509e5bf53b5c7a6ece1ff7e442,ergopad Stake Key,"{""originalAmountStaked"": 1051.24, ""stakeTime"": ""2022-03-01 11:05:52.670344""}"
247b7694d9e7d942ad8f3b6fb99f4289f0ec2d5324ae31c4b1c97e02c3fae727,ergopad Stake Key,"{""originalAmountStaked"": 2000.0, ""stakeTime"": ""2022-03-01 09:31:10.212887""}"
a0f165bf50c70965f8f7943ef593a8af6e7983c0c4125a66aec5153df1a0b022,ergopad Stake Key,"{""originalAmountStaked"": 188844.0, ""stakeTime"": ""2022-03-01 09:34:09.727046""}"
0c3b5702c9634c839db4e1438ff4120582f179c781d61de9d42839604e4f897e,ergopad Stake Key,"{""originalAmountStaked"": 99.82, ""stakeTime"": ""2022-03-01 09:37:41.051432""}"
12929d450db2caebe15e06d18c007828193a0e3becdb39b11a6a86ddae7b3fc2,ergopad Stake Key,"{""originalAmountStaked"": 2500.0, ""stakeTime"": ""2022-03-01 09:10:36.580858""}"
931d4efe17fc8ac9503cd8a35b40dc83ef4a7d6feb43be5f4defb63e666861f4,ergopad Stake Key,"{""originalAmountStaked"": 3313.66, ""stakeTime"": ""2022-03-01 09:00:41.092823""}"
f002579ad7516e281629692bd6ae4d0376c0b5ffeebbdeb5368cb4dd9d022f0f,ergopad Stake Key,"{""originalAmountStaked"": 6629.13, ""stakeTime"": ""2022-03-01 08:52:32.752359""}"
ed10b1109dcdaa55f74a647278ecb7dea925d76cfc83e4e401cd6c03526c45bb,ergopad Stake Key,"{""originalAmountStaked"": 25000.0, ""stakeTime"": ""2022-03-01 08:08:26.682527""}"
a4b2369aaacf4c5749790271a853c54231b294e73e157e6d90e5c53fc0eecfc0,ergopad Stake Key,"{""originalAmountStaked"": 4755.47, ""stakeTime"": ""2022-03-01 08:06:16.616027""}"
e63427671ab6a7a3c7f781b8a5658c774fb1e14b68738fadeb0ddc784f1e46ef,ergopad Stake Key,"{""originalAmountStaked"": 33666.66, ""stakeTime"": ""2022-03-01 08:00:51.245092""}"
1d8cea0922e4564ef64b5008e0dd5e0f7fbe6d92d4c7f845341126661bd754ae,ergopad Stake Key,"{""originalAmountStaked"": 47.18, ""stakeTime"": ""2022-03-01 07:39:30.763074""}"
51774b4738d5c28c5c2e20111b14cddd4d3ae4bf62958b816be082fc6da3b66b,ergopad Stake Key,"{""originalAmountStaked"": 199.07, ""stakeTime"": ""2022-03-01 07:21:11.417275""}"
ce2dfab372c82a964aaef2e5a9a1286df2703ade99c2233a17ab972396a334cd,ergopad Stake Key,"{""originalAmountStaked"": 8503.87, ""stakeTime"": ""2022-03-01 06:38:11.583725""}"
473f3f41446a8f838a8641a31f21e97619555a99c5c639e8e893b7cd8dc8bad0,ergopad Stake Key,"{""originalAmountStaked"": 2676.21, ""stakeTime"": ""2022-03-01 06:06:11.915652""}"
25567857b5e15300d4a760d751cdfc907783f819fec7a7069ea74cec18f35c68,ergopad Stake Key,"{""originalAmountStaked"": 24500.0, ""stakeTime"": ""2022-03-01 05:33:15.993906""}"
ade35be0289495615cfa90e4795f36a7051e1a7befb3fffeea031100bb7e0208,ergopad Stake Key,"{""originalAmountStaked"": 4000.0, ""stakeTime"": ""2022-03-01 05:14:52.424035""}"
5684b7791de2d09955e8741ed585dfd5776a33397f44847a1155f28455b9d3ad,ergopad Stake Key,"{""originalAmountStaked"": 26300.0, ""stakeTime"": ""2022-03-01 05:12:25.064450""}"
3010fcda37d1182a06364c0edbafd5f49b32a9dea1b9c28218f1c49c5c6ab6f2,ergopad Stake Key,"{""originalAmountStaked"": 402.13, ""stakeTime"": ""2022-03-01 04:54:28.222856""}"
ea02994883d23b78c0e63c31e5c3d080c136508e11d0133c8a58ee75663c71ba,ergopad Stake Key,"{""originalAmountStaked"": 437.16, ""stakeTime"": ""2022-03-01 04:52:01.883169""}"
39691d7b360d978e30f1890ef8447e8e76ea31be6107ae5af181957282c8bf5e,ergopad Stake Key,"{""originalAmountStaked"": 57.52, ""stakeTime"": ""2022-03-01 04:43:10.008398""}"
36d1bffd85e22a29b11d3ad5e46a100fce81e93ca81c23fe701148da9a71785f,ergopad Stake Key,"{""originalAmountStaked"": 25000.0, ""stakeTime"": ""2022-03-01 04:33:25.756839""}"
2dbf08ebf9b02fd7fc53fd471a248ad99bb2fa552035eb712d39928e2a69d752,ergopad Stake Key,"{""originalAmountStaked"": 33794.0, ""stakeTime"": ""2022-03-01 04:18:49.505798""}"
db5b3e6ba148fea75d4c9deca12d8034315df2396dda070ef8bf1cfd256a9a30,ergopad Stake Key,"{""originalAmountStaked"": 4875.32, ""stakeTime"": ""2022-03-01 04:20:39.202211""}"
45493a1db83b8ef71ccdb8ced97054413449091ba2df28ae2dc9db82d03973e2,ergopad Stake Key,"{""originalAmountStaked"": 10866.33, ""stakeTime"": ""2022-03-01 04:11:48.668005""}"
a281db8324376c2625221c2f059f2256c18070c569568b8d92829e18f6453dfe,ergopad Stake Key,"{""originalAmountStaked"": 20000.0, ""stakeTime"": ""2022-03-01 03:40:03.732297""}"
eabf1800a4707bce78a316bc48d29aef53bd6ecfbd9b98f22ef118e30bc069af,ergopad Stake Key,"{""originalAmountStaked"": 258.0, ""stakeTime"": ""2022-03-01 03:26:35.334122""}"
4275c88fe8283b90c6181b9e371c7a399cdeb2bfc494cc56a73edc49683c4b77,ergopad Stake Key,"{""originalAmountStaked"": 750.0, ""stakeTime"": ""2022-03-01 03:11:54.148289""}"
521194d41229fca7826ff026770d149c6b042124e7ce29afc153c384e2283535,ergopad Stake Key,"{""originalAmountStaked"": 32222.0, ""stakeTime"": ""2022-03-01 03:06:03.686734""}"
18c436ac389edc64292673fd1f0a1af9492140a595e7019352651dc70ecef443,ergopad Stake Key,"{""originalAmountStaked"": 19700.51, ""stakeTime"": ""2022-03-01 03:03:24.035601""}"
d29a2b5187c3028bc0bded548aa18fd4601bf6cf16642717f40717412b899389,ergopad Stake Key,"{""originalAmountStaked"": 1777.31, ""stakeTime"": ""2022-03-01 02:56:56.334267""}"
be2a0819874e266c6b28a75da85436597fd46a34f4ab597b83d555a5890e7f0e,ergopad Stake Key,"{""originalAmountStaked"": 549.91, ""stakeTime"": ""2022-03-01 01:48:04.440881""}"
00e7499c57c8064f18498b3696cf42f4cd47e2a661248b88010b15e069babf91,ergopad Stake Key,"{""originalAmountStaked"": 1860.0, ""stakeTime"": ""2022-03-01 01:34:58.000337""}"
a0570dc73c1cc02470f28948bcc836a0f8110a5753ed5b30d2e9ff10518ee28c,ergopad Stake Key,"{""originalAmountStaked"": 1247.08, ""stakeTime"": ""2022-03-01 01:19:46.485122""}"
ce1b32e4cf89be9d42c892df16f25958d6bd23aa4bdaaa17f931b0123ec17062,ergopad Stake Key,"{""originalAmountStaked"": 1696.36, ""stakeTime"": ""2022-03-01 01:20:39.228619""}"
36c70ba36caf39032506332731f18b2065323f7a206ed55eba592d5b762a0f14,ergopad Stake Key,"{""originalAmountStaked"": 29698.89, ""stakeTime"": ""2022-03-01 01:14:26.804196""}"
687f5060e4cb7020fd608a47eea7d7b11c16bf09be566aec11267b70c1074151,ergopad Stake Key,"{""originalAmountStaked"": 2484.94, ""stakeTime"": ""2022-03-01 01:06:31.230603""}"
e536420d28c54ee184ae4f51b655f7c7099b6680bf0c2dca250bd2e0a0ef6344,ergopad Stake Key,"{""originalAmountStaked"": 60075.17, ""stakeTime"": ""2022-03-01 00:44:51.876548""}"
e4a3e1bda55598e1a8b6c5c668346659f4bc0f9953abb390f91eea81f874a51d,ergopad Stake Key,"{""originalAmountStaked"": 37400.0, ""stakeTime"": ""2022-03-01 00:14:06.173747""}"
5aa8be2abe1372a93f0814505fbca74e7675ff93edd070c5786cfff069ed23c2,ergopad Stake Key,"{""originalAmountStaked"": 417.16, ""stakeTime"": ""2022-03-01 00:04:31.365938""}"
8023cd0a1576faf992e46c791abad6c23210cb700cbddc37677e9210df99a4c6,ergopad Stake Key,"{""originalAmountStaked"": 18665.32, ""stakeTime"": ""2022-02-28 23:59:12.275603""}"
b26043203b9f3861eee9a8de3cfcda90674f854c78f09ccc75ed3301ecefbe95,ergopad Stake Key,"{""originalAmountStaked"": 67000.0, ""stakeTime"": ""2022-02-28 23:36:29.008315""}"
27b06eb6868070eabe241eee55d2dfa5af99bc9ccbd51191e903cbcf765c45da,ergopad Stake Key,"{""originalAmountStaked"": 204.91, ""stakeTime"": ""2022-02-28 23:31:48.156729""}"
12ae160fc4886ab33729799ee712bf586a902d2e6eb675c46200aad1e6d60d26,ergopad Stake Key,"{""originalAmountStaked"": 7978.4, ""stakeTime"": ""2022-02-28 23:30:26.459752""}"
1f924fc6f961fbf64d61a944de360f7073343e32b7806329fa7dd84f765f689e,ergopad Stake Key,"{""originalAmountStaked"": 2893.74, ""stakeTime"": ""2022-02-28 23:24:20.637755""}"
75b39acc27106c0e8a4293370f08aa9d1e10d0e2d0cfcdb3a72902a8332bfaa3,ergopad Stake Key,"{""originalAmountStaked"": 557.25, ""stakeTime"": ""2022-02-28 23:22:44.727567""}"
93f866b7c76c57a5de8c75dd8ef1c7dbb11fbdd6e6e9d42ee82c75291c7ef264,ergopad Stake Key,"{""originalAmountStaked"": 2054.48, ""stakeTime"": ""2022-02-28 23:14:50.098419""}"
ef3afd132ba0bc9098d84426343d7f234123ac48a6970f8744d6261b74d7fd2a,ergopad Stake Key,"{""originalAmountStaked"": 1013.24, ""stakeTime"": ""2022-02-28 23:06:40.079876""}"
80e945e49b7b4e07584c96a548fbd2badc19f910ba472ed569dee5e732bc7fa6,ergopad Stake Key,"{""originalAmountStaked"": 629.41, ""stakeTime"": ""2022-02-28 23:04:51.537656""}"
ff787e21c02ec916f67f797b63cbcf7ca949d7f3d923d180ed843391afcdb5cc,ergopad Stake Key,"{""originalAmountStaked"": 1522.63, ""stakeTime"": ""2022-02-28 23:05:35.414795""}"
aa6da05fc6f9a3843ce69508494b95f7c41f39a1b5c8eb4bf9c0a799012a8f03,ergopad Stake Key,"{""originalAmountStaked"": 2165.72, ""stakeTime"": ""2022-02-28 22:56:17.030701""}"
2a7073ba66b3dcc470b22cb33211509cea21ce9fbf2c2fe10c717baf461205ee,ergopad Stake Key,"{""originalAmountStaked"": 196.0, ""stakeTime"": ""2022-02-28 22:57:21.004861""}"
7d393b77e663af4c3affc9a84cd258cdaba32acf9baa397934ca2693c57df1ae,ergopad Stake Key,"{""originalAmountStaked"": 7725.0, ""stakeTime"": ""2022-02-28 22:52:28.827357""}"
1fcd830ef99a7650dea857ca8985b964ef22e3360fe89a8b1d44f00c268a547a,ergopad Stake Key,"{""originalAmountStaked"": 1030.24, ""stakeTime"": ""2022-02-28 22:49:06.667749""}"
dbc1e67582fa76f1aece374db20a830dc4f582439502cd44aee6f276e3a64045,ergopad Stake Key,"{""originalAmountStaked"": 1170.0, ""stakeTime"": ""2022-02-28 22:50:29.799914""}"
46ee70395c0ac3a87d49b551d3748063c48e7e60ce3f06257d7c8d3ca6d3db1d,ergopad Stake Key,"{""originalAmountStaked"": 7516.0, ""stakeTime"": ""2022-02-28 22:36:50.783887""}"
724aeb0d780e94db880a8aed035ef31226c12ee7c8fd832921237cdf5a6df023,ergopad Stake Key,"{""originalAmountStaked"": 111044.0, ""stakeTime"": ""2022-02-28 22:38:36.625035""}"
02e4527813f3f8f771132b90ca4e9a14c965b2739a1d0be720369cf1ae6cf794,ergopad Stake Key,"{""originalAmountStaked"": 1020.74, ""stakeTime"": ""2022-02-28 22:33:26.845896""}"
8212a131cf278e10f5131b2d0feb67c80dac59f3c7a87974c76e1dd91abac834,ergopad Stake Key,"{""originalAmountStaked"": 2314.85, ""stakeTime"": ""2022-02-28 22:26:23.730398""}"
c67acc5fc9ef38f186018397a2737d412ed74da9396744261b854c2d540c680c,ergopad Stake Key,"{""originalAmountStaked"": 1365.36, ""stakeTime"": ""2022-02-28 22:26:50.984846""}"
5d9518d60c2ae4e7a1f3d5b34552c5b56a4a4d3acb7db94b180f933f538f7632,ergopad Stake Key,"{""originalAmountStaked"": 18071.55, ""stakeTime"": ""2022-02-28 20:18:01.563993""}"
01c2f1f55158d7050f9891805fad2da1b9578ac25440da2d9e3f8dced0362bac,ergopad Stake Key,"{""originalAmountStaked"": 22208.66, ""stakeTime"": ""2022-02-28 20:16:24.768882""}"
471a14ac6270025a2f64d82a7033cc6a3c19cb98af2117b6559642ad4dca2d32,ergopad Stake Key,"{""originalAmountStaked"": 103597.3, ""stakeTime"": ""2022-02-28 20:12:33.994347""}"
f7b23e6c8629bbbbec6d0d98de3ac97d8b840ed8b380db367ffebdf697f5bc6b,ergopad Stake Key,"{""originalAmountStaked"": 281.18, ""stakeTime"": ""2022-02-28 20:10:35.051856""}"
230b1de28d5ff85843fd61a31dac8e59289d68724625d34bc5a63012a95df467,ergopad Stake Key,"{""originalAmountStaked"": 1003.59, ""stakeTime"": ""2022-02-28 20:03:46.228537""}"
c1041dbf7706e39d04d7023413d360b8f52549c91791187d53eb0ac0bd944aef,ergopad Stake Key,"{""originalAmountStaked"": 101010.99, ""stakeTime"": ""2022-02-28 19:54:48.695143""}"
92cd5bedc3b4c8a3e9c202234033060d4d23cf38533ff689ae96da56da1c2edc,ergopad Stake Key,"{""originalAmountStaked"": 520.14, ""stakeTime"": ""2022-02-28 19:49:23.370239""}"
5333686cc76d7ed1160bb9ff7f6f5c1e4579f02df80c1b3a766dc45799cc5e88,ergopad Stake Key,"{""originalAmountStaked"": 1001.13, ""stakeTime"": ""2022-02-28 19:41:06.508964""}"
520228515cfd029dbf66c9923fbe5ebdc44c605bb59e60d586016af776169650,ergopad Stake Key,"{""originalAmountStaked"": 6343.56, ""stakeTime"": ""2022-02-28 19:37:51.446980""}"
988121d69d2056ca4a818f87cd42d00fd35e6a8eb280e0f4c4a9ad249146c6f3,ergopad Stake Key,"{""originalAmountStaked"": 1174.6, ""stakeTime"": ""2022-02-28 19:32:34.579000""}"
8c48a982b9d7e65d33e63e04f85f7848bec5a77bf1e7e0bc4dd33be152716d79,ergopad Stake Key,"{""originalAmountStaked"": 3963.82, ""stakeTime"": ""2022-02-28 19:30:56.941689""}"
8cc9381ec735f3f0382dcb0695cebc1c50590f230313638bf4fc9624687799f7,ergopad Stake Key,"{""originalAmountStaked"": 14407.23, ""stakeTime"": ""2022-02-28 19:28:45.944497""}"
708b05e0bca293b96fba2bf29ae7869201bddfbcde26cbf4c63e42d694905164,ergopad Stake Key,"{""originalAmountStaked"": 33575.47, ""stakeTime"": ""2022-02-28 19:23:32.598647""}"
3521ff7779731d8a32455354f10fb4c1a401f5891c4f6a700bd74b0d83bc8b5d,ergopad Stake Key,"{""originalAmountStaked"": 5000.0, ""stakeTime"": ""2022-02-28 19:18:54.959631""}"
3e815c6ab2771a2a635d7896c667ef2b8f52c09011865ecb6467f6fb0afbc0cf,ergopad Stake Key,"{""originalAmountStaked"": 18.23, ""stakeTime"": ""2022-02-28 19:19:20.568911""}"
4879b6beb74b0afc91a683a6c2d185315036911ec8697a06048c38239145beb5,ergopad Stake Key,"{""originalAmountStaked"": 121212.0, ""stakeTime"": ""2022-02-28 19:11:26.688758""}"
f438d8dcdc1181080dc0e5122ff196f330be43c67fb5aa338d900ecf49cd0d28,ergopad Stake Key,"{""originalAmountStaked"": 1000.0, ""stakeTime"": ""2022-02-28 18:59:34.614937""}"
d2e80fe54873dd7608e6907571c1b7a9636992bb145709a87be9f3a09f0b40a3,ergopad Stake Key,"{""originalAmountStaked"": 25375.0, ""stakeTime"": ""2022-02-28 18:52:47.843689""}"
c64627160aec877b43e5f973c497a3cf7510fd87d869ebb0266a096cd8523c06,ergopad Stake Key,"{""originalAmountStaked"": 100010.0, ""stakeTime"": ""2022-02-28 18:46:26.795045""}"
94fb80ee773acc1486caacad1710558ce863cc1b5b35cc15debdc99576e2bb85,ergopad Stake Key,"{""originalAmountStaked"": 488.15, ""stakeTime"": ""2022-02-28 18:46:57.686184""}"
890d71aec97ee99713cfaece063b40216e040f499c086f2c1207f40d886c196e,ergopad Stake Key,"{""originalAmountStaked"": 11110.0, ""stakeTime"": ""2022-02-28 18:42:13.241344""}"
3df18d4854ace2784802727fdfeca971f188aeb93eaca6009f47e12d7c004edd,ergopad Stake Key,"{""originalAmountStaked"": 3214.74, ""stakeTime"": ""2022-02-28 18:39:08.186426""}"
aaf744ea73e690d306a983ea0b24580c0d05cee252c673967d1f8e9a3270e1da,ergopad Stake Key,"{""originalAmountStaked"": 3487.32, ""stakeTime"": ""2022-02-28 18:37:05.624469""}"
f158213acbde9f23e909472204d0542b130041a1f898643c8eecfa3ba29592db,ergopad Stake Key,"{""originalAmountStaked"": 6089.32, ""stakeTime"": ""2022-02-28 18:34:00.758402""}"
be54765c8d9c255d62c26214b876af6de6b0d66fa95d9d9990354395bdaefe29,ergopad Stake Key,"{""originalAmountStaked"": 1568.48, ""stakeTime"": ""2022-02-28 18:32:41.063784""}"
461d9957d66b7e2322b8e47118b9d91a14a9ef184bad2a61310e873b900c8099,ergopad Stake Key,"{""originalAmountStaked"": 65.14, ""stakeTime"": ""2022-02-28 18:25:20.056693""}"
1c2ad73b7e6d56a9a4d383d6954050a161f15573f1dcaed5923dbf305180f614,ergopad Stake Key,"{""originalAmountStaked"": 100.0, ""stakeTime"": ""2022-02-28 18:20:51.106840""}"
d4298ff4c8c0dd028b58f2a8a1ce8d8523818e2dce6fa6b140b31a3da9a95ebb,ergopad Stake Key,"{""originalAmountStaked"": 357.69, ""stakeTime"": ""2022-02-28 18:05:15.153220""}"
b06d7eae3fe924429e54f1b368ea25b3982a3b5a94b5881ea07b4c6a9ab13a96,ergopad Stake Key,"{""originalAmountStaked"": 1120.72, ""stakeTime"": ""2022-02-28 17:51:50.345039""}"
fc4321292925b1eaaeacc80f0c2377b37cd2c5fd42037910c3cabb642f62ac85,ergopad Stake Key,"{""originalAmountStaked"": 510.11, ""stakeTime"": ""2022-02-28 17:49:27.198147""}"
7e42b1201e2e629f7a3115fdb8825951adc5cf654e7df99bbf66eae613ca6d50,ergopad Stake Key,"{""originalAmountStaked"": 833.0, ""stakeTime"": ""2022-02-28 17:42:55.809723""}"
03af57f0e9837c34421c4cd69c705626a59dede074ea10f75cedb7b5cb8b95e6,ergopad Stake Key,"{""originalAmountStaked"": 1489.27, ""stakeTime"": ""2022-02-28 17:33:06.707609""}"
6a92e95e3b8c418645163c7087676bf42d1b8ad7460c7d0c5e4e554a4a853810,ergopad Stake Key,"{""originalAmountStaked"": 17.5, ""stakeTime"": ""2022-02-28 17:32:27.074973""}"
b974cede5a162e027bea984ca0372a979963e950d9f8c76d4f20138924ddcd12,ergopad Stake Key,"{""originalAmountStaked"": 324.97, ""stakeTime"": ""2022-02-28 17:31:02.032686""}"
97f9c14bec3682d422590f29fe987b714f4a5e301ad144ed83044159a70a0e7e,ergopad Stake Key,"{""originalAmountStaked"": 25000.0, ""stakeTime"": ""2022-02-28 17:24:14.761819""}"
3200149c5e2145fcbeadb382ffcd6328ef316d381669d6a2c31848c9b08196af,ergopad Stake Key,"{""originalAmountStaked"": 27416.48, ""stakeTime"": ""2022-02-28 17:23:42.768678""}"
83c6942430fd8c1baa50d61158a2e4eadc8447be626e5bf4b60e8918e1fddfbc,ergopad Stake Key,"{""originalAmountStaked"": 3205.28, ""stakeTime"": ""2022-02-28 17:14:46.273559""}"
